company,location,dates,job-title,summary,pros,cons,advice-to-mgmt,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,language,cleaned_pros,cleaned_cons,sentiment_label
google,none," May 7, 2017",Current Employee - Anonymous Employee,Account Strategist,geweldig bedrijf om voor te werken met heel veel mogelijkheden. tijd om te groeien en door te ontwikkelen als mens en professioneel. Zeker aan te raden om het mee te maken.,"het blijft een groot bedrijf dus je kan je snel ook bedreigd daarin voelen als je dat niet gewend bent, maar het geeft je ook wel perspectief.",altijd carriere pad van medewerkers in acht nemen en waar nodig helpen met verder ontwikkelen. Zowel soft als hard skills,4.0,5.0,5.0,4.0,5.0,3.0,0,es,geweldig bedrijf om voor werken met heel veel mogelijkheden tijd om groeien door ontwikkelen al men professioneel zeker aan raden om het mee maken,het blijft een groot bedrijf dus je kan je snel ook bedreigd daarin voelen al je dat niet gewend bent maar het geeft je ook wel perspectief,NEU
google,none," Mar 29, 2017",Former Employee - Anonymous Employee,Bonne société,Cadre de travail très agréable On rencontre des collègues du monde entier Le salaire plus que raisonnable,Rares possibilités de CDI pour les intérimaires Pas d'autres inconvénients,/,5.0,4.0,5.0,2.0,5.0,4.0,0,es,cadre travail trs agréable on rencontre de collgues du monde entier salaire plus raisonnable,rares possibilités cdi pour intérimaires pa dautres inconvénients,NEU
google,Paris (France)," Mar 17, 2017",Former Employee - Intern Marketing,Moonshot,"Avoir un réel impact, être écouté, participer à des projets de grande envergure","Difficulté de saisir l'immensité de l'entreprise et de ses services, son organisation",none,5.0,5.0,5.0,5.0,5.0,5.0,0,es,avoir réel impact tre écouté participer de projets grande envergure,difficulté saisir limmensité lentreprise et s service organisation,POS
google,none," Nov 22, 2016",Former Employee - Anonymous Employee,Bonne planque,"Salaire. Rythme de travail, pression inexistante. Perks/environnement.",Boring. Pas de challenge. Pas d'impact véritable.,Keep up the good work.,3.0,5.0,4.0,3.0,4.0,5.0,0,es,salaire rythme travail pression inexistante perksenvironnement,boring pa challenge pa dimpact véritable,NEU
google,Jarabacoa (Dominican Republic)," Oct 9, 2016",Current Employee - traduction,Je peux vous aidé a traduire de espagnol a creole,Pour aidé à ma famille dans le plan matériel parce que je ne travaille pas et je veux aidé la communauté,Je n'ai pas d'inconvénient parce que je sais bien mais traduire vous faire une examen pour voir et en plus j'ai travaillé dans ça,S'il vous plait aidé moi parce que je suis dans le besoin,5.0,4.0,4.0,3.0,3.0,4.0,0,es,pour aidé ma famille dans plan matériel parce je ne travaille pa et je veux aidé communauté,je nai pa dinconvénient parce je sais bien mais traduire vous faire une examen pour voir et plus jai travaillé dans,NEU
google,"London, ON (Canada)"," Jun 13, 2016",Former Employee - Software Engineer In Test,Software Engineer in Test,"+ Zeer ervaren collega's om veel van te leren + Full catering, ontbijt, lunch en avond eten. + Zeer geavanceerde infrastructuur om op te werken",- Lange dagen als je ontbijt en avond eten wou gebruiken werd je geforceerd 10 uur op kantoor te verblijven,Keep it up!,5.0,2.0,5.0,5.0,4.0,4.0,0,es,zeer ervaren collegas om veel van leren full catering ontbijt lunch avond eten zeer geavanceerde infrastructuur om op werken,lange dagen al je ontbijt avond eten wou gebruiken werd je geforceerd uur op kantoor verblijven,NEU
google,Basse-Goulaine (France)," Apr 27, 2016",Current Employee - Inventory,Super,L'argent est avantageux cependant j'aime les relations entres les personnes qui s'installent au sein de cette boîte de travail c'est s,"Les heures longues du fait que ce travail est à temps complet et ainsi, c'est difficile pour une personne comme moi de tenir",Continuez !,5.0,5.0,5.0,5.0,5.0,5.0,1,es,largent est avantageux cependant jaime relation entres personnes qui sinstallent au sein cette bote travail cest s,heures longues du fait ce travail est temp complet et ainsi cest difficile pour une personne comme moi tenir,NEU
google,"Caracas, Capital District (Venezuela)"," Mar 30, 2016",Former Employee - Anonymous Employee,Licenciado en Computacion,"Compromiso, dedicación, esfuerzo, aventura y desarrollo","Tiempo, objetivos, talento, beneficios y condiciones de trabajo",none,5.0,5.0,5.0,5.0,5.0,5.0,0,es,compromiso dedicación esfuerzo aventura desarrollo,tiempo objetivos talento beneficios condiciones trabajo,POS
google,none," Mar 15, 2016",Current Employee - Anonymous Employee,Excellente entreprise,"Projets et produits innovants, à la pointe. Employeur qui soigne ses employés, plein d'avantages, batiments et infrastructures incroyable. Le talent est aussi incroyable: les collègues sont très compétents, le processus de sélection est très efficace",C'est un avantage et un inconvenient: le talent. Afin de progresser il faut entrer en compétition avec des personnes d'un talent incroyable.,Je ne suis pas sur que je sois à même de donner des conseils à la direction de Google..,4.0,4.0,5.0,3.0,5.0,4.0,1,es,projets et produits innovants pointe employeur qui soigne s employés plein davantages batiments et infrastructure incroyable talent est aussi incroyable collgues sont trs compétents processus sélection est trs efficace,cest avantage et inconvenient talent afin progresser il faut entrer compétition avec de personnes dun talent incroyable,POS
google,Paris (France)," Feb 19, 2016",Former Employee - Chercheur scientifique,Bien,"Bon salaire , bonne ambiance , cadre plaisant grande compagnie , ambiance de travail idéale permettant de s'épanouir pleinement , horaire convenable","Demande beaucoup d investissement personnel car beaucoup de concurrence tout de même , assez dur d y rentrer et perspective d'évolution lente",none,4.0,3.0,4.0,3.0,4.0,3.0,4,es,bon salaire bonne ambiance cadre plaisant grande compagnie ambiance travail idéale permettant sépanouir pleinement horaire convenable,demande beaucoup d investissement personnel car beaucoup concurrence tout mme assez dur d rentrer et perspective dévolution lente,POS
google,none," Jun 4, 2015",Former Employee - Anonymous Employee,Bonne société,Réputation et cadre de travail,Bcp de travail demandé malgré les apparences,Aucun conseil à donner,5.0,none,none,none,none,none,2,es,réputation et cadre travail,bcp travail demandé malgré apparences,NEU
google,Paris (France)," May 30, 2015",Former Employee - Anonymous Employee,Mitigé,"Evolutivité du poste, qualité de la restauration, intérêt des projets","Charge de travail lourde, equilibre vie pro/vie privée difficile, managers pas toujours à l'écoute",Plus d'attention et d'empathie,2.0,1.0,3.0,4.0,4.0,2.0,3,es,evolutivité du poste qualité restauration intért de projets,charge travail lourde equilibre vie provie privée difficile manager pa toujours lécoute,POS
google,none," Feb 26, 2015",Former Employee - Anonymous Employee,Bof.,Zéro pression. Beaucoup de perks.,"Zéro stimulation intellectuelle, rewards aléatoires.",Embaucher moins de consultants.,3.0,5.0,3.0,3.0,4.0,3.0,3,es,zéro pression beaucoup perk,zéro stimulation intellectuelle reward aléatoires,NEU
amazon,"Seattle, WA"," Dec 10, 2018",Current Employee - Software Development Engineer II,Overall positive experience,-Decent pay -Quality work -Latest tech -Work life balance - a choice,"-Appraisal system is broken. Instead of candidate's merit, it depends in how the manager is portraying the candidate's work. An incompetent SDM can easily screw-up the candidate's career.",none,4.0,3.0,4.0,5.0,3.0,3.0,0,es,decent pay quality work latest tech work life balance choice,appraisal system is broken instead of candidate merit it depends in how the manager is portraying the candidate work an incompetent sdm can easily screwup the candidate career,NEU
amazon,none," Dec 10, 2018",Current Employee - Anonymous Employee,Amazon Warehouse Worker,Good base pay Got a raise,Raise at cost of benefits,none,4.0,none,none,none,none,none,0,es,good base pay got raise,raise at cost of benefit,NEU
amazon,"Rancho Bernardo, CA"," Nov 19, 2018",Current Employee - Amazon Delivery Driver,It was a great experience,I felt comfortable accepting a job either hem because they understood my priorities,None were a down side,none,5.0,5.0,5.0,5.0,5.0,5.0,0,es,i felt comfortable accepting job either hem because they understood my priority,none were down side,POS
amazon,none," Nov 11, 2018",Current Employee - Anonymous Employee,Warehouse,"It’s a good job , pays good !",To much hard labor for $15,none,4.0,5.0,5.0,5.0,5.0,5.0,0,es,it good job pay good,to much hard labor for,POS
amazon,"Fort Worth, TX"," Nov 25, 2018",Former Employee - Warehouse Associate,Noone is appreciated ever,They offer a benefits package.,Some of the policy practices tend to get good employees terminated for extremely stupid (for lack of a better word)reasons.,none,2.0,1.0,1.0,2.0,4.0,1.0,0,es,they offer benefit package,some of the policy practice tend to get good employee terminated for extremely stupid for lack of better wordreasons,NEU
amazon,"Staten Island, NY"," Dec 6, 2018",Current Employee - FC Associate,Micromanagement,Compensation. There’s nothing really else that’s a pro.,"If you like to be tracked of every little thing, then by all means. Managers constantly reminding associates that they’re plate is full and don’t have time to babysit but that’s all they do...labor track. No sitting for 12 hours and benefits truly suck. Impossible to work 2 jobs, they threaten to fire you if you have a second job.",To get respect is to give respect. Trust your employees more and play some music. 12 hrs of standing can be quite boring without hearing a simple song.,1.0,2.0,1.0,1.0,3.0,1.0,0,es,compensation there nothing really else thats pro,if you like to be tracked of every little thing then by all mean manager constantly reminding associate that theyre plate is full and dont have time to babysit but thats all they dolabor track sitting for hour and benefit truly suck impossible to work job they threaten to fire you if you have second job,NEU
amazon,none," Nov 14, 2018",Current Employee - Anonymous Employee,area manager,4 days a week start,long hours on the day of the job,none,3.0,4.0,4.0,4.0,3.0,3.0,0,es,day week start,long hour on the day of the job,NEU
amazon,none," Nov 12, 2018",Current Employee - Senior Human Resources Assistant,Needs Stronger Focus on People,"-Learn a lot, fast -Compensation, benefits, etc. -Smart, talented coworkers",-Lack of support across departments -Impossible to achieve a day's work in a day -Unwarranted disrespect from associates,"Too much focus on metrics, not enough focus on the people. I understand that every individual department and function has its own goals to hit, but these goals should be at the cost of engagement and being a nice person. When you have strong senior management and a caring direct manager, this job can be wonderful. But barriers are everywhere, and having average or poor management makes doing the job nearly impossible.",3.0,2.0,3.0,3.0,5.0,3.0,0,es,learn lot fast compensation benefit etc smart talented coworkers,lack of support across department impossible to achieve day work in day unwarranted disrespect from associate,POS
